dataset,location,model_type,model_label,lead_minutes,threshold_m,seed_count,csi_mean,csi_std,pod_mean,pod_std,far_mean,far_std,persistence_csi_mean,persistence_csi_std,persistence_pod_mean,persistence_pod_std,persistence_far_mean,persistence_far_std
urbanflood24,location1,convlstm_attention,Conv-LSTM + Attention,60,0.2,3,0.7055734495085639,0.008357013123706186,0.7690897613103151,0.01097745178648685,0.10460679412417793,0.01065801134341933,0.6812634130654396,0.0047828860998965685,0.7977302393910155,0.021277662168924807,0.17536138020604725,0.02142097971362303
urbanflood24,location1,convlstm_attention,Conv-LSTM + Attention,60,0.3,3,0.6838867044041765,0.010731133719203444,0.736987612885869,0.01326397817767742,0.0951556856065064,0.009221502539211992,0.6563603104181968,0.004002487146036167,0.774445726884985,0.022816105266232407,0.18712641575974331,0.023455974254352314
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.05,3,0.9406888147601739,0.005026948054976439,0.9550491842028584,0.003910828459424804,0.015743293319552897,0.0014010842732403168,0.9331179577657133,0.005414789849615458,0.9673441553196465,0.008346783599010579,0.036487483480371785,0.0025415641214527962
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.1,3,0.9453549833372097,0.006780792081021063,0.9613102899583804,0.006073271196071357,0.017265455641167486,0.001001268360668712,0.9304371053126638,0.004215326273148128,0.9656427351528698,0.008492915896742998,0.03763483326585246,0.004117147332209892
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.2,3,0.9469207219514805,0.009064802304354906,0.9631606821453271,0.007034256872286111,0.017523693762374434,0.0033163943072983897,0.9280079958403818,0.004982809788849835,0.9674895580490365,0.007793077340120317,0.04207842209394082,0.0030995768129043443
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.3,3,0.9474808315420336,0.006814852104774239,0.9638528929691299,0.0062413784026288605,0.01761670557638158,0.0023654730207120366,0.9301835623137877,0.007098100668202061,0.9694242460237994,0.0074776822243261655,0.04165739949143174,0.006548059315250164
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.05,3,0.8455219015500662,0.026164163788202504,0.8822649625266155,0.02544645530092601,0.04709085886078095,0.005704345761247498,0.8262007846258927,0.01977044216236424,0.9114615001730397,0.025678632337956215,0.10155178902741539,0.00261128269083829
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.1,3,0.8549252029378184,0.029027400271424125,0.8950561053138183,0.03005073221683718,0.04990049885405196,0.004398479272928303,0.8191456922028031,0.02017769576355895,0.9083829195999907,0.029403370184364636,0.10671667753600365,0.005043784703004648
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.2,3,0.8571322809374096,0.03153200754848121,0.8924699205905383,0.035534189234322285,0.04397041536623778,0.0027184480971845166,0.8110765426330668,0.021168877929881105,0.9068619443816697,0.03273222765864188,0.11468875805929049,0.006509946834906625
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.3,3,0.8477652493564056,0.03308914514424687,0.8876152522590527,0.04011337455341748,0.04978874351069501,0.005388949690816899,0.8089443371488984,0.028652977944612537,0.9024746843386371,0.038848702620162164,0.11305043296872769,0.008726840465015762
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.05,3,0.7368296410954436,0.030752411914709232,0.7896225744852345,0.031102139869675784,0.08350033756611323,0.005909674898621632,0.7045687017312035,0.016348915170735227,0.8337800961995924,0.02738472809307984,0.17989995053607458,0.004809238199959034
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.1,3,0.7449468362795161,0.03187028534629695,0.8045798588029186,0.03292613391896735,0.09077747833985787,0.00572765764128125,0.6910971787939844,0.01580580531159668,0.8320965512741262,0.03141960533133629,0.19617022370193093,0.008925633978149505
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.2,3,0.7401932864751232,0.03405658875749692,0.794788470936804,0.040002458251610085,0.0846332063080837,0.0011263578215824199,0.6774826935520286,0.01653614501529573,0.8284103864166646,0.035675038497541216,0.21076769284577002,0.014691510054347361
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.3,3,0.7211715136604322,0.0372768316808724,0.7833773888558119,0.047359296689380714,0.09830529195098053,0.006694586757130285,0.6645228373456401,0.026120692391090577,0.8158086851805901,0.04537541196653943,0.21693926177862033,0.01414534932307672
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.05,3,0.6127497333550427,0.012201060880216918,0.6807270389132126,0.014249640333792711,0.13996111290048646,0.012298539020887192,0.5755742609805194,0.0025381220039030986,0.7566009337149912,0.013362660452975923,0.2932656835158558,0.011190867393206627
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.1,3,0.6044231498311762,0.006889643459461988,0.6754207855721044,0.008778280520685206,0.148088886784539,0.005319062314070176,0.5436057738679041,0.007367112107075254,0.7339214947902706,0.014826449305211827,0.32243562604604536,0.01696600215628038
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.2,3,0.5729456785199425,0.010180071228546203,0.6426424673915518,0.016589882867124973,0.1587355076342819,0.008330516340581592,0.5072766182245987,0.006713000750586168,0.7052002781369971,0.01764524479501558,0.35506540189918634,0.024040376174845772
urbanflood24,location2,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.3,3,0.5547231331266531,0.008342645748172312,0.6242384815751265,0.015342647524674593,0.1664960738678905,0.015482092637390936,0.4899814358507228,0.010243421896896346,0.6840930599026892,0.016017831536689967,0.365333253712001,0.029986182809581523
urbanflood24,location2,convlstm,Conv-LSTM,5,0.05,3,0.9411922651342179,0.005209214034186801,0.9616733479245781,0.005794633503572028,0.022111154455857616,0.0032940859100508094,0.9331179577657133,0.005414789849615458,0.9673441553196465,0.008346783599010579,0.036487483480371785,0.0025415641214527962
urbanflood24,location2,convlstm,Conv-LSTM,5,0.1,3,0.9406459649996108,0.004123847961022859,0.9616687702973948,0.0056719952908449965,0.022682403182772096,0.0037945352438102514,0.9304371053126638,0.004215326273148128,0.9656427351528698,0.008492915896742998,0.03763483326585246,0.004117147332209892
urbanflood24,location2,convlstm,Conv-LSTM,5,0.2,3,0.9417534596141852,0.003492759949021246,0.960094114277956,0.005444889089944047,0.019833759373190665,0.0053604748505897346,0.9280079958403818,0.004982809788849835,0.9674895580490365,0.007793077340120317,0.04207842209394082,0.0030995768129043443
urbanflood24,location2,convlstm,Conv-LSTM,5,0.3,3,0.943214644886141,0.002779072211703872,0.9603626185081658,0.004420393545360704,0.01851806608091801,0.006888180467234227,0.9301835623137877,0.007098100668202061,0.9694242460237994,0.0074776822243261655,0.04165739949143174,0.006548059315250164
urbanflood24,location2,convlstm,Conv-LSTM,15,0.05,3,0.8480022110405537,0.022441285627947158,0.9010234691231029,0.020119087474382347,0.06506943655590433,0.007506975507517086,0.8262007846258927,0.01977044216236424,0.9114615001730397,0.025678632337956215,0.10155178902741539,0.00261128269083829
urbanflood24,location2,convlstm,Conv-LSTM,15,0.1,3,0.8447418919782077,0.020670734528755244,0.8982801158903633,0.02102514258818807,0.06589229072233743,0.00935112905851793,0.8191456922028031,0.02017769576355895,0.9083829195999907,0.029403370184364636,0.10671667753600365,0.005043784703004648
urbanflood24,location2,convlstm,Conv-LSTM,15,0.2,3,0.8463016427344116,0.021163126865987283,0.8921841914394241,0.025242862240415175,0.05706240965734263,0.008345473854251358,0.8110765426330668,0.021168877929881105,0.9068619443816697,0.03273222765864188,0.11468875805929049,0.006509946834906625
urbanflood24,location2,convlstm,Conv-LSTM,15,0.3,3,0.8401286887799339,0.023348784401203353,0.8839678338290969,0.030575320419686865,0.05513784474573758,0.013268269548916922,0.8089443371488984,0.028652977944612537,0.9024746843386371,0.038848702620162164,0.11305043296872769,0.008726840465015762
urbanflood24,location2,convlstm,Conv-LSTM,30,0.05,3,0.7367940156917288,0.021885392670159903,0.8134740124106499,0.02602187588778256,0.11319488695960118,0.013054865969481782,0.7045687017312035,0.016348915170735227,0.8337800961995924,0.02738472809307984,0.17989995053607458,0.004809238199959034
urbanflood24,location2,convlstm,Conv-LSTM,30,0.1,3,0.7321094183716063,0.02132595311474785,0.8126927097871461,0.026390504195225567,0.1189545404226939,0.01400803445519642,0.6910971787939844,0.01580580531159668,0.8320965512741262,0.03141960533133629,0.19617022370193093,0.008925633978149505
urbanflood24,location2,convlstm,Conv-LSTM,30,0.2,3,0.730065523998733,0.017837931944774583,0.8024577893661548,0.028765254077204514,0.10902946771804639,0.016417416489917493,0.6774826935520286,0.01653614501529573,0.8284103864166646,0.035675038497541216,0.21076769284577002,0.014691510054347361
urbanflood24,location2,convlstm,Conv-LSTM,30,0.3,3,0.7127354784071579,0.022701298382460003,0.7868950061244939,0.03585229913599486,0.11554433119433657,0.014509391083904293,0.6645228373456401,0.026120692391090577,0.8158086851805901,0.04537541196653943,0.21693926177862033,0.01414534932307672
urbanflood24,location2,convlstm,Conv-LSTM,60,0.05,3,0.6238975098307553,0.0030313630272891935,0.7204423007002462,0.020295546361938387,0.17549753691831135,0.02224111240343923,0.5755742609805194,0.0025381220039030986,0.7566009337149912,0.013362660452975923,0.2932656835158558,0.011190867393206627
urbanflood24,location2,convlstm,Conv-LSTM,60,0.1,3,0.6005974058872456,0.006279427654375507,0.6976072983400297,0.02266579727354185,0.1864753775549873,0.022822597156660875,0.5436057738679041,0.007367112107075254,0.7339214947902706,0.014826449305211827,0.32243562604604536,0.01696600215628038
urbanflood24,location2,convlstm,Conv-LSTM,60,0.2,3,0.5722342816368665,0.008045597552721292,0.661401077106433,0.01851660355781047,0.1896320470780229,0.019970434395344346,0.5072766182245987,0.006713000750586168,0.7052002781369971,0.01764524479501558,0.35506540189918634,0.024040376174845772
urbanflood24,location2,convlstm,Conv-LSTM,60,0.3,3,0.5504392003892122,0.00838205135896135,0.6358267183974828,0.013655643620966822,0.19470815364709443,0.031508679494576475,0.4899814358507228,0.010243421896896346,0.6840930599026892,0.016017831536689967,0.365333253712001,0.029986182809581523
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,5,0.05,3,0.9376092258653451,0.005589866297031258,0.962928720130422,0.00753526219661099,0.027250205255461422,0.002072716195444268,0.9331179577657133,0.005414789849615458,0.9673441553196465,0.008346783599010579,0.036487483480371785,0.0025415641214527962
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,5,0.1,3,0.9374989432493834,0.005415561432602921,0.9631346188109186,0.00756497271200385,0.02757681127758892,0.0019030037249209858,0.9304371053126638,0.004215326273148128,0.9656427351528698,0.008492915896742998,0.03763483326585246,0.004117147332209892
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,5,0.2,3,0.9382919776688537,0.00660900750896567,0.9636402249342739,0.006333699761450618,0.02727704003159735,0.0008377386227010943,0.9280079958403818,0.004982809788849835,0.9674895580490365,0.007793077340120317,0.04207842209394082,0.0030995768129043443
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,5,0.3,3,0.9416988839262792,0.006177298205756198,0.9642987661059984,0.005518374084100746,0.0242850524766589,0.0029803977723267074,0.9301835623137877,0.007098100668202061,0.9694242460237994,0.0074776822243261655,0.04165739949143174,0.006548059315250164
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,15,0.05,3,0.8392322421391425,0.02236260461675522,0.8976511068054647,0.026214642998962014,0.0718303464524157,0.007186974802993383,0.8262007846258927,0.01977044216236424,0.9114615001730397,0.025678632337956215,0.10155178902741539,0.00261128269083829
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,15,0.1,3,0.8365909349185942,0.02333444627659224,0.8973999377354632,0.02690164352782672,0.07485550232965588,0.0037381534053962245,0.8191456922028031,0.02017769576355895,0.9083829195999907,0.029403370184364636,0.10671667753600365,0.005043784703004648
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,15,0.2,3,0.8387543834495133,0.026429883713268314,0.8922162644220204,0.03202788813300969,0.06640866028920732,0.006575679760157702,0.8110765426330668,0.021168877929881105,0.9068619443816697,0.03273222765864188,0.11468875805929049,0.006509946834906625
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,15,0.3,3,0.8348963084304639,0.028956596159757358,0.884260170545423,0.035170629757865945,0.06235418074880225,0.0031029852367343938,0.8089443371488984,0.028652977944612537,0.9024746843386371,0.038848702620162164,0.11305043296872769,0.008726840465015762
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,30,0.05,3,0.726380867474586,0.02288307793764442,0.8119615333995925,0.02531013781938799,0.12679528830498346,0.006923601839414083,0.7045687017312035,0.016348915170735227,0.8337800961995924,0.02738472809307984,0.17989995053607458,0.004809238199959034
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,30,0.1,3,0.7201480051500356,0.02508150974943141,0.8126356318946287,0.02735971605673029,0.13664947061120253,0.006402391015071349,0.6910971787939844,0.01580580531159668,0.8320965512741262,0.03141960533133629,0.19617022370193093,0.008925633978149505
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,30,0.2,3,0.7183707630336859,0.025596079209650874,0.7981510007607965,0.033547464102564845,0.12174690490507176,0.007280070463363121,0.6774826935520286,0.01653614501529573,0.8284103864166646,0.035675038497541216,0.21076769284577002,0.014691510054347361
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,30,0.3,3,0.7072344713203323,0.03319791788868575,0.7847411798574981,0.04377967728969227,0.12186206748607598,0.0048714590995311245,0.6645228373456401,0.026120692391090577,0.8158086851805901,0.04537541196653943,0.21693926177862033,0.01414534932307672
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,60,0.05,3,0.6083810386020182,0.010965249254499182,0.7247714775113433,0.0069020863113512364,0.20885445253074506,0.013676716073046517,0.5755742609805194,0.0025381220039030986,0.7566009337149912,0.013362660452975923,0.2932656835158558,0.011190867393206627
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,60,0.1,3,0.583698067512997,0.009984748122952454,0.7007625824529954,0.009401947785859406,0.2224746331257585,0.011959704855977745,0.5436057738679041,0.007367112107075254,0.7339214947902706,0.014826449305211827,0.32243562604604536,0.01696600215628038
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,60,0.2,3,0.5609613160300654,0.00939543002383958,0.6608770726134174,0.008355533088962024,0.21237871686730272,0.007715413575477589,0.5072766182245987,0.006713000750586168,0.7052002781369971,0.01764524479501558,0.35506540189918634,0.024040376174845772
urbanflood24,location2,convlstm_attention,Conv-LSTM + Attention,60,0.3,3,0.5430862811053075,0.0021816849399194623,0.6344396824229844,0.008907524219004438,0.20928452345301224,0.00930689316103444,0.4899814358507228,0.010243421896896346,0.6840930599026892,0.016017831536689967,0.365333253712001,0.029986182809581523
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.05,3,0.9585711902714276,0.0057424661067357035,0.97090771770406,0.006951301611054148,0.013064778444488927,0.0015029229118620022,0.9579316852246759,0.005927851172990315,0.9752573125542704,0.005473764281781561,0.018214014236185058,0.0009986988716197062
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.1,3,0.9627618353244125,0.00574165163373536,0.9743282567620096,0.006989459326435134,0.012163438402602353,0.0011395877795436068,0.9600911838696937,0.005886184850532865,0.9755902991294555,0.005579580550950093,0.016282214992392775,0.001049914685151413
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.2,3,0.9660637562995039,0.0070478772874099,0.975913079615371,0.008428921181652588,0.010316393953257797,0.00130022239452992,0.9614525589593527,0.0068678507093091635,0.9751848754138129,0.005792448267698965,0.01444896229110003,0.0014844180517596046
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,5,0.3,3,0.9689628208138934,0.007124550514590558,0.9769002382392121,0.009398216769135891,0.008271477668465142,0.0023897341758750495,0.9637037373136438,0.005736240857948974,0.9751873899016477,0.005199528686510616,0.012077021443611816,0.0014736108066310091
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.05,3,0.889558863297274,0.016125035799678934,0.9187062439713354,0.019553597219171746,0.03429713018480501,0.00515866350502711,0.8884139642369345,0.01555604679319582,0.9324525879839446,0.016120791133554715,0.05049743702504127,0.0012252219707045654
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.1,3,0.8999929394777672,0.015400817701823648,0.9267190957235233,0.018268706525834722,0.030943538029620007,0.004483409756996649,0.8929881380719128,0.01422495838677516,0.9315840942636128,0.015326647395346362,0.044332039156965306,0.0004633068801255762
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.2,3,0.9054437737193093,0.01910039301098336,0.928722936401184,0.022360909513495952,0.026802739003837246,0.003396165733728785,0.8941653788100612,0.01774617059831808,0.9289400874450026,0.01695645936199673,0.04024861138469032,0.002824080567874767
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,15,0.3,3,0.9121780479610683,0.020928411122935975,0.9319602311602798,0.026032361015468578,0.022470011812187538,0.0046218502456747985,0.898158621246606,0.01699437114687502,0.9279092920847634,0.017355113352846556,0.03447741373603339,0.002816760300738011
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.05,3,0.8158047774114021,0.018460482956804865,0.8623430395307164,0.022997307300210813,0.06185152829010087,0.005266805343011342,0.8142461136142278,0.017887241454526682,0.8857226907690057,0.02128861646387453,0.09010304759921516,0.003694467486970219
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.1,3,0.8301509014943917,0.020958216654054312,0.8713580125388721,0.024761603454134015,0.053722300821163096,0.006111173536681683,0.8188267829894266,0.019285723917517945,0.8806380540015819,0.022039519443532076,0.07891414890020028,0.002303269576783842
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.2,3,0.8292112150068764,0.02538529966822504,0.8665056316569851,0.03293096169413695,0.04879401086012348,0.007854211852184644,0.8114532959470444,0.02254816234381715,0.8691314477378366,0.025625183421789936,0.07553302388925678,0.004102308319159829
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,30,0.3,3,0.8362690183393592,0.03344733260484241,0.8664026062396698,0.04206106170395227,0.03910400647495227,0.00792766045427952,0.8146032393944058,0.026018692355124638,0.8632039455404983,0.029064152252984497,0.06456129346330523,0.004649000228859329
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.05,3,0.7299101442636367,0.009614197216485739,0.7954918225353331,0.015872313831905877,0.10123981522741195,0.005684211009175814,0.7234463430024503,0.010428488028718829,0.8310217651819137,0.011977985408079525,0.15162600172030774,0.012142689856551127
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.1,3,0.7412996515287628,0.014148166139686566,0.8001996045575099,0.020239822217801955,0.09000715759235295,0.007958542137221192,0.7248187828856608,0.012189989249730809,0.8183255737384015,0.016072894888042234,0.13604802272570413,0.007556802779691012
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.2,3,0.7306868168807553,0.0214063133215875,0.7837631579458986,0.032836119668674627,0.08377987028542168,0.011712870356246114,0.7050291849305365,0.017140842889178845,0.7939005370307275,0.022431456983684223,0.13677532921759794,0.00976244290698
urbanflood24,location3,cnn_temporal_transformer,CNN-Temporal Transformer,60,0.3,3,0.7333531426063087,0.02922575956830873,0.7749961055565191,0.04124858617515702,0.06676568087372944,0.013121325706094086,0.7035402074647872,0.020656173816023356,0.7785461776624049,0.026844783919690772,0.12015541048236521,0.006141906794154808
urbanflood24,location3,convlstm,Conv-LSTM,5,0.05,3,0.9602123471288136,0.005190600883172048,0.975624176013883,0.004976882560074722,0.016182791455793044,0.0024084229512582973,0.9579316852246759,0.005927851172990315,0.9752573125542704,0.005473764281781561,0.018214014236185058,0.0009986988716197062
urbanflood24,location3,convlstm,Conv-LSTM,5,0.1,3,0.9625817968955382,0.005169239300591918,0.9760716939529326,0.0049563995546402445,0.014154577347062568,0.0018244019847457374,0.9600911838696937,0.005886184850532865,0.9755902991294555,0.005579580550950093,0.016282214992392775,0.001049914685151413
urbanflood24,location3,convlstm,Conv-LSTM,5,0.2,3,0.9647493099715694,0.006095665100939189,0.9759743546093101,0.005453578425082352,0.011785320047609132,0.0021899915262986566,0.9614525589593527,0.0068678507093091635,0.9751848754138129,0.005792448267698965,0.01444896229110003,0.0014844180517596046
urbanflood24,location3,convlstm,Conv-LSTM,5,0.3,3,0.9670573349899376,0.0050872190111323524,0.9755420571328145,0.0045783659620245816,0.008909131082031672,0.0031797759791448786,0.9637037373136438,0.005736240857948974,0.9751873899016477,0.005199528686510616,0.012077021443611816,0.0014736108066310091
urbanflood24,location3,convlstm,Conv-LSTM,15,0.05,3,0.8907923316508981,0.015028533961308165,0.9328998541936446,0.015131685795985814,0.04822762744895522,0.0052923320981089605,0.8884139642369345,0.01555604679319582,0.9324525879839446,0.016120791133554715,0.05049743702504127,0.0012252219707045654
urbanflood24,location3,convlstm,Conv-LSTM,15,0.1,3,0.8982977834050515,0.0136714907609651,0.9324496392928272,0.014663324508896765,0.03916372638119741,0.001916937801988009,0.8929881380719128,0.01422495838677516,0.9315840942636128,0.015326647395346362,0.044332039156965306,0.0004633068801255762
urbanflood24,location3,convlstm,Conv-LSTM,15,0.2,3,0.9019720815265229,0.01591894312980393,0.9299371343361562,0.016133721078490638,0.03227673755084228,0.0025190497171339635,0.8941653788100612,0.01774617059831808,0.9289400874450026,0.01695645936199673,0.04024861138469032,0.002824080567874767
urbanflood24,location3,convlstm,Conv-LSTM,15,0.3,3,0.9072791940374013,0.015801932034546044,0.9284507503319287,0.016665974076960088,0.02448838431412178,0.0037625459688988916,0.898158621246606,0.01699437114687502,0.9279092920847634,0.017355113352846556,0.03447741373603339,0.002816760300738011
urbanflood24,location3,convlstm,Conv-LSTM,30,0.05,3,0.8143931384911666,0.01745481715375113,0.8836118116575552,0.021265529585667537,0.08752803672617362,0.011016910833526385,0.8142461136142278,0.017887241454526682,0.8857226907690057,0.02128861646387453,0.09010304759921516,0.003694467486970219
urbanflood24,location3,convlstm,Conv-LSTM,30,0.1,3,0.8247552178425163,0.01822090142890545,0.8792003814869761,0.021926253127410256,0.06971087730917322,0.004636715093223325,0.8188267829894266,0.019285723917517945,0.8806380540015819,0.022039519443532076,0.07891414890020028,0.002303269576783842
urbanflood24,location3,convlstm,Conv-LSTM,30,0.2,3,0.8228979315540244,0.02170415367063423,0.8681607535205198,0.02555687937338109,0.059410861636695574,0.005032783076528158,0.8114532959470444,0.02254816234381715,0.8691314477378366,0.025625183421789936,0.07553302388925678,0.004102308319159829
urbanflood24,location3,convlstm,Conv-LSTM,30,0.3,3,0.8280556446973991,0.02617330759729336,0.8616500929784311,0.028566376426158845,0.04484681414700919,0.006373773318893522,0.8146032393944058,0.026018692355124638,0.8632039455404983,0.029064152252984497,0.06456129346330523,0.004649000228859329
urbanflood24,location3,convlstm,Conv-LSTM,60,0.05,3,0.7277666828564306,0.008442641899347304,0.8221883205019109,0.01213073168252243,0.1360156568656547,0.013677361988481304,0.7234463430024503,0.010428488028718829,0.8310217651819137,0.011977985408079525,0.15162600172030774,0.012142689856551127
urbanflood24,location3,convlstm,Conv-LSTM,60,0.1,3,0.7341491403959808,0.010756439221125532,0.8118375454068879,0.01657821171304153,0.11504509683022043,0.009092103469307744,0.7248187828856608,0.012189989249730809,0.8183255737384015,0.016072894888042234,0.13604802272570413,0.007556802779691012
urbanflood24,location3,convlstm,Conv-LSTM,60,0.2,3,0.7213511650136494,0.016449950951007975,0.7872235352252644,0.023168528238103857,0.10349044730975569,0.010992094819675327,0.7050291849305365,0.017140842889178845,0.7939005370307275,0.022431456983684223,0.13677532921759794,0.00976244290698
urbanflood24,location3,convlstm,Conv-LSTM,60,0.3,3,0.723874942660307,0.02278127528156803,0.7719929996409323,0.02741085542067373,0.07897764536454371,0.007358345166747216,0.7035402074647872,0.020656173816023356,0.7785461776624049,0.026844783919690772,0.12015541048236521,0.006141906794154808
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,5,0.05,3,0.9585178119273682,0.006098180772327565,0.9739741798733255,0.005853570194297334,0.0162893593994426,0.0014290037731405712,0.9579316852246759,0.005927851172990315,0.9752573125542704,0.005473764281781561,0.018214014236185058,0.0009986988716197062
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,5,0.1,3,0.960675129350595,0.006219719511951806,0.9743101017736181,0.005935705608791495,0.014361546126674887,0.0013883575880735825,0.9600911838696937,0.005886184850532865,0.9755902991294555,0.005579580550950093,0.016282214992392775,0.001049914685151413
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,5,0.2,3,0.9627303309493209,0.007206242233303872,0.9738754306643114,0.006376293444084879,0.011757028552701528,0.002014583146813964,0.9614525589593527,0.0068678507093091635,0.9751848754138129,0.005792448267698965,0.01444896229110003,0.0014844180517596046
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,5,0.3,3,0.9654401485084061,0.006234907608242463,0.973391899217061,0.0058840970470330255,0.008389317855782156,0.002581779920020325,0.9637037373136438,0.005736240857948974,0.9751873899016477,0.005199528686510616,0.012077021443611816,0.0014736108066310091
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,15,0.05,3,0.8894977429023928,0.01567318440613399,0.9281723836272747,0.014992844205389136,0.04480135686227742,0.002595405730108764,0.8884139642369345,0.01555604679319582,0.9324525879839446,0.016120791133554715,0.05049743702504127,0.0012252219707045654
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,15,0.1,3,0.8950200425095561,0.01507122951885256,0.9281124892067492,0.014999455018065709,0.03833906724699537,0.002013263830555549,0.8929881380719128,0.01422495838677516,0.9315840942636128,0.015326647395346362,0.044332039156965306,0.0004633068801255762
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,15,0.2,3,0.8979093999534976,0.017726196572529586,0.9248939754040663,0.01658964655950365,0.031530194692841976,0.004199925355691965,0.8941653788100612,0.01774617059831808,0.9289400874450026,0.01695645936199673,0.04024861138469032,0.002824080567874767
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,15,0.3,3,0.9040974641656069,0.018048980241045808,0.9234596354542985,0.01708870768534158,0.02270117254264213,0.005193196176465365,0.898158621246606,0.01699437114687502,0.9279092920847634,0.017355113352846556,0.03447741373603339,0.002816760300738011
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,30,0.05,3,0.81646979149137,0.01854301536946102,0.8778280743861026,0.019063873648066616,0.07887506479317141,0.007254864893804538,0.8142461136142278,0.017887241454526682,0.8857226907690057,0.02128861646387453,0.09010304759921516,0.003694467486970219
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,30,0.1,3,0.8226269435007343,0.020740062341225135,0.8743167715210021,0.02125548629725224,0.06709102306955038,0.005752836951771,0.8188267829894266,0.019285723917517945,0.8806380540015819,0.022039519443532076,0.07891414890020028,0.002303269576783842
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,30,0.2,3,0.8187457686254992,0.022868017533806774,0.8620079985678994,0.024621733080177077,0.05767709301954812,0.008250683882408376,0.8114532959470444,0.02254816234381715,0.8691314477378366,0.025625183421789936,0.07553302388925678,0.004102308319159829
urbanflood24,location3,convlstm_attention,Conv-LSTM + Attention,30,0.3,3,0.8237884744072358,0.02763463133397425,0.8548339876403208,0.028458709818249807,0.042170551303858966,0.009542654345506217,0.8146032393944058,0.026018692355124638,0.8632039455404983,0.029064152252984497,0.06456129346330523,0.004649000228859329
