dataset,location,model_type,model_label,seed,split_seed,lead_steps,lead_minutes,mae_cm,rmse_cm,wet_mae_cm,peak_depth_mae_cm,csi,pod,far,persistence_mae_cm,persistence_rmse_cm,persistence_csi,persistence_pod,persistence_far,mae_reduction_pct,rmse_reduction_pct,csi_gain
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,3,15,0.5792528626769612,1.9475627251060401,2.928319668357037,5.51242406363599,0.9049390547050453,0.933901843529953,0.033134902463595566,0.5801291336409253,2.2843600320134034,0.8878101221171452,0.9351049149003927,0.053897789313523674,0.15104757081662384,14.743617564106778,0.01712893258790016
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,6,30,1.0079589590081302,3.3275546777045957,5.517145052303151,9.662190085509792,0.810971138019263,0.8783182716746681,0.08638258027796647,1.0750882686098906,3.969626890537601,0.8031922565343504,0.8846371081615363,0.10283719681374742,6.244074236672669,16.174623725053674,0.00777888148491257
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,12,60,1.6375891311910886,5.350998406386521,9.905574122173649,16.12635463825427,0.6984666455896301,0.7740483156106021,0.12265199952345023,1.8355509325716544,6.23624198203785,0.6871256366976862,0.8058616400679712,0.17656851338047078,10.784871063382377,14.195144739429331,0.011341008891943893
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,1,5,0.15293097790422963,0.5400321406206496,0.7178682428430005,1.4556622772943228,0.9689632032211162,0.9797199238554762,0.011204108807304547,0.16033838665211034,0.6440714480060378,0.962922553443302,0.9814162127523229,0.019193821812017328,4.619859849252894,16.153379831923992,0.0060406497778141555
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,3,15,0.3946635292956936,1.3387862306472331,2.0584038581252266,3.8191070372704417,0.922933441678363,0.9538123866781182,0.03388880296937829,0.44376482557629726,1.6838222251099988,0.9015899913469859,0.9545376467220155,0.05795818421548314,11.0647111827392,20.4912365045084,0.02134345033137708
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,6,30,0.7290780268918476,2.421922648348882,4.188197821013159,6.597758861607872,0.8493255559606271,0.9057227276261566,0.06830633873225354,0.8555683642314071,3.1205172164694397,0.8195014969017614,0.9152087707021227,0.11316632134111886,14.784363544483211,22.387140325120498,0.02982405905886565
urbanflood24,location1,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,12,60,1.3607619033315566,4.689487845459067,8.952960883757004,12.13188483088743,0.7297044881848138,0.8112608729723376,0.12108670274859387,1.660287517320778,5.804449035677734,0.6844710449692656,0.8289710837708644,0.2029760783575061,18.040586998604244,19.208734254800508,0.04523344321554823
urbanflood24,location1,convlstm,Conv-LSTM,42,44,1,5,0.19343349318112904,0.8202530048106921,1.3311440798103975,1.8988101550348802,0.9605436127435818,0.9689919457066521,0.008995173321632294,0.19683740332705082,0.8272314886869083,0.9596699568167798,0.9708056243539989,0.011811414392059554,1.7293004725662293,0.843595048260726,0.0008736559268019972
urbanflood24,location1,convlstm,Conv-LSTM,42,44,3,15,0.5575787174365299,2.2823104422170237,4.012157642219509,5.474862346818554,0.8861643986355133,0.9135408001210013,0.03271074810321702,0.5813305627156156,2.311539455267055,0.8837468077344035,0.9159608258337745,0.03827295285359802,4.085772674351029,1.264482550078487,0.002417590901109823
urbanflood24,location1,convlstm,Conv-LSTM,42,44,6,30,1.0226026464460718,4.048376422295403,7.413126997287931,10.496379890173557,0.8061348415975572,0.8522533428712926,0.06290462456890467,1.0777409348498321,4.119849817404801,0.800662626817503,0.8554999174599681,0.07412406947890819,5.11609855585963,1.7348543824935028,0.005472214780054219
